ID,Store Name,Address,Postal Code,City,Country,Phone,Email,Website,Hours of Operation,Latitude,Longitude,Store Type
location_301,Bike Center Forsterpointner,Obertrumer Landesstraße 9,5201,Seekirchen am Wallersee,AT,+43 6212 2292 92,info@forsterpointner.at,https://www.forsterpointner.at,Montag - Freitag: 9:00 - 12:00 & 13:00 - 18:00 UhrSamstag: geschlossen,47.90425,13.12059,dealer
location_302,Drahteisel,Hauptstraße 23,8582,Rosental,AT,+43 3142 26881,rad@drahteisel.at,https://drahteisel.at/,"Montag - Freitag: 9:00 - 18:00 Uhr
Samstag: 9:00 - 12:00 Uhr",47.05204,15.125746,dealer
location_303,e-bike 4you,Passauerstraße 34,4780,Schärding,AT,+43 7712 29582,info@e-bike4you.eu,https://e-bike4you.net,"Montag, Dienstag, Donnerstag & Freitag: 10:00 -18:00 UhrMittwoch: geschlossenSamstag: 9:00 -13:00 Uhr",48.46505,13.43685,dealer
location_304,E-Bike ServicePoint Riegersburg,Riegersburg 53b,8333,Riegersburg,AT,+43 681 84619785,,https://bauerbikes.com/standorte/standort-riegersburg/,"Freitag: 10:00 - 13:00 Uhr 
Samstag: 10:00 - 13:00 Uhr",46.996641,15.941665,dealer
location_305,Fahrradladen Fernitz,Peter Rosepperstraße 1,8072,Fernitz,AT,+43 604 8810 5510,office@fahrrad-laden.at,https://www.fahrrad-laden.at/,"Montag - Freitag: 9:00 - 18:00 Uhr
Samstag: 9:00 - 13:00 Uhr",46.97259,15.497955,dealer
location_306,Friesi's Bikery GmbH,Grazer Straße 34,8200,Gleisdorf,AT,+43 311 222 666,office@friesis-bikery.at,http://friesis-bikery.at,"Montag - Freitag: 9:00 - 18:30 Uhr
Samstag: 8:00 - 13:00 Uhr",47.106031,15.697853,dealer
location_307,Frigo Elektrodrive GmbH,Walgaustraße 139,6713,Ludesch,AT,+43 5550 21900,office@frigoelektrodrive.com,https://www.frigoelektrodrive.com/,Montag: geschlossenDienstag - Freitag: 9:00 - 12:00 & 14:00 - 18:00 UhrSamstag: 9:00 - 12:00 Uhr,47.18709,9.77816,dealer
location_308,Fritzmobile GmbH,Hauptstraße 61,4952,Wenig im Innkreis,AT,+43 7723 21115,office@fritzmobile.at,https://fritzmobile.at,Montag - Freitag: 8:00 - 12:00 & 13:00 - 18:00 UhrSamstag: geschlossen,48.23395,13.17608,dealer
location_309,Fuchs GmbH,Bahnhofstraße 16,3240,Mank,AT,+43 2755 2310,office@rad-fuchs.at,https://www.rad-fuchs.at,"Montag, Diesntag, Donnerstag & Freitag: 8:00 - 12:00 & 14:00 - 16:00 UhrMitwoch: 8:00 - 12:00 UhrSamstag: 9:00 - 12:00 Uhr",48.11237,15.34372,dealer
location_310,Inn-Bike GmbH,Kinkstraße 21 ,6330,Kufstein,AT,+43 5372 63547,info@inn-bike.at,https://www.e-bikes4you.com/at/inn-bike/,Montag - Freitag: 9:00 - 18:00 Uhr,47.57987,12.16947,dealer
location_311,Intersport Harms - House of Bike,Marktstraße 521,5741,Neukirchen,AT,+43 656 521664,bikeshop@harms.at,https://www.intersport-harms.at/de/shops/Bikeshop-Neukirchen_sl_794,"Öffnungszeiten Sommer 13.03.2024 - 09.11.2024

Montag - Freitag: 08:30 - 12:00 Uhr und 14:30 - 18:00 Uhr
Samstag: 08:30 - 12:00 Uhr",47.253752,12.28736,dealer
location_312,MühlenHof-RadVit,Europa Straße 22,3902,Vitis,AT,+43 664 922 47 16,radvit@mh-rv.at,https://www.mh-rv.at,"Öffnungszeiten Sommer: Montag, Dienstag, Donnerstag & Freitag: 8:00 - 16:30 UhrMittwoch: 8:00 - 12:00 UhrSamstag: 9:00 - 12:00 UhrÖffnungszeiten Winter: Montag, Dienstag & Donnerstag: 8:00 - 16:30 UhrMittwoch & Freitag: 8:00 - 12:00 UhrSamstag: geschlossen",48.75608,15.19898,dealer
location_313,PT Motors,Zellach 68,9413,Sankt Gertraud,AT,+43 4352 35776,office@ptmotors.at,http://www.pt-motors.at,Montag - Freitag: 8:00 - 12:00 - 13:00 - 17:00 Uhr,46.854139,14.852019,dealer
location_314,R & R Sportart GmbH,Obere Marktstraße 58,5541,Altenmarkt,AT,+43 6452 20750,office@sport-art.at,https://www.sport-art.at/,"Montag - Freitag: 8:00 - 12:00 & 13:00 - 18:00 Uhr
Samstag: 8:00 - 13:00 Uhr",47.382234,13.414594,dealer
location_315,Radhaus Oberwart,Steinermangerer Straße 19,7400,Oberwart,AT,+43 3352 93083,info@radhaus.biz,https://www.radhaus-shop.biz/,"Montag, Dienstag, Mittwoch & Freitag: 9:00 - 12:30 & 15:00 - 18:00 Uhr
Donnerstag: geschlossen
Samstag: 9:00 - 12:30 Uhr",47.285834,16.216058,dealer
location_316,Sport Menzinger,Fürstenfelderstrasse 4,8350,Fehring,AT,+43 3155 28715,office@sport-menzinger.at,http://www.sport-menzinger.at,"Montag - Freitag: 8:00 - 12:00 & 14:30 - 18:00 Uhr
Samstag: 8:00 - 12:00 Uhr",46.94003,16.008407,dealer
location_317,Sport-Modehaus Mandl,Hauptplatz 59,8962,Gröbming,AT,+43 3685 22312,office@sportmandl.at,https://www.sportmandl.at,Montag - Freitag: 8:00 - 12:00 & 14:00 - 18:00 UhrSamstag: 8:00 - 12:00 Uhr,47.44498,13.90145,dealer
location_318,Sports & More - Manfred Stadler GmbH,Steingrub 23,3242,Texing,AT,+43 2755 47306,office@sportsandmore.at,https://www.sportsandmore.at,"Montag, Dienstag, Mittwoch und Freitag: 8:00 - 12:00 & 14:00 - 18:00 UhrDonnerstag & Samstag: 8:00 - 12:00 Uhr",48.06086,15.32162,dealer
location_319,Velo Novo,Dorfstraße 12,6972,Fußach,AT,+43 699 15046373,hallo@velo-novo.at,https://www.velo-novo.at,Montag & Mittwoch: 8:00 - 12:00 & 14:00 - 18:00 UhrDienstag & Samstag: geschlossenDonnerstag: 13:00 - 19:00 Uhr,47.47832,9.66369,dealer
location_320,Zweirad Pirklbauer,Bäckerfeldstraße 19,4050,Traun,AT,+43 650 444 7191,info@zweirad-pirklbauer.at,https://www.zweirad-pirklbauer.at/,"Montag - Freitag: 9:00 - 12:00 & 13:00 - 18:00 Uhr
Samstag: 9:00 - 12:00 Uhr",48.219893,14.242981,dealer
location_321,Aerelli Bike di Aerelli Mauro,Via Alessandro Volta 18 bis,35036,Montegrotto Terme (PD),IT,+39 049 8669036,info@aerellibike.com,https://www.aerellibike.com,Montag: 9:00 - 12:30 & 15:00 - 19:30Dienstag - Samstag: 8:30 - 12:30 & 15:00 - 19:30 ,45.34368,11.77646,dealer
location_322,Andi's Bikestodl,Bahnhof Sponding 22,39020,Schlunderns,IT,+39 349 0768467,andis@bikestadl.com,https://www.bikestodl.com,Montag - Samstag: 9:00 - 12:00 & 13:00 - 19:00 ,46.63487,10.61019,dealer
location_323,A Ruota Libera Castronno,"Via Lombardia, 91",21040,Castronno,IT,+39 0332 893170,aruotalibera1@gmail.com,https://www.aruotaliberavarese.com/,Monday - Saturday: 9:00 - 12:30 & 15:00 - 19:00,45.763611,8.8119,dealer
location_324,A Ruota Libera Varese,"Via Cesare Battisti, 17​",21100,Varese,IT,+39 0332 280094,â€‹aruotalibera1@gmail.com,https://www.aruotaliberavarese.com/,Monday - Saturday: 9:00 - 12:30 & 15:00 - 19:00,45.821007,8.823626,dealer
location_325,CICLI BERTINETTI,Via Trieste 47,13900,Biella,IT,+39 15406587,ciclibertinetti@libero.it,,"Tuesday - Friday: 9:00 - 12:00 & 16:00 - 19:00
Saturday: 9:00 - 12:00",45.557349,8.063099,dealer
location_326,CM Emporio,Piazza Mercato 14,38077,Comano Terme,IT,+39 335 453188,info@cm-emporio.it,https://cm-emporio.it/,"Monday - Saturday: 6:30 - 12:30 & 15:00 - 19:30
Sunday: 7:00 - 12:00",46.036266,10.868931,dealer
location_327,EBIKE LAB,Viale Lecco 79,22100,Como,IT,+39 3102270072,info@ebikelab.it,http://www.ebikelab.it,Monday - Friday: 9:30 - 12:30 & 14:30 - 19:00,45.80898,9.087737,dealer
location_328,Ebikeone,Località Quarto Inferiore 275,14100,Asti,IT,+39 335 7573794,corrado@ebikeone.it,http://www.ebikeone.it,"Monday: closed
Tuesday - Saturday: 09:00 - 12:00 & 15:30 - 19:00",44.907254,8.292417,dealer
location_329,Flexsports,Via Principale 13,39050,Nova Ponente,IT,+39 335 565 0226,info@flexsports.it,http://www.flexsports.it,Monday - Saturday: 8:00 - 12:00 & 14:00 - 18:00,46.413412,11.429513,dealer
location_330,HB Zero,Via Cesare Battisti 61,24062,Costa Volpino BG,IT,+39 3356557739,hbzerobike@gmail.com,https://www.hbzerosrl.it/,"Monday - Friday: 8:30 - 12:30 & 14:00 - 19:30
Saturday: 8:30 - 18:30",45.823665,10.108221,dealer
location_331,Marocco Sport,Piazza Garibaldi 3/4,23816,Barzio,IT,+33 341 996191,info@maroccosport.it,http://maroccosport.it,"Tuesday, Thursday, Friday & Saturday: 9:00 - 12:30 & 15:00 - 17:30",45.946472,9.468636,dealer
location_332,Motopep,Via Cesare Battisti 82,20005,Pogliano Milanese,IT,+39 02 934 1902,motorpep@gmail.com,https://www.motorpepstore.it,Tuesday - Saturday: 9:00 –12:30 & 15:00 – 19:00,45.535034,9.004576,dealer
location_333,PimpGarage E-Bike Store,Gerbergasse 67b,39100,Bozen,IT,+39 0471 501851,info@pimpgarage.it,http://www.pimpgarage.it,Montag - Freitag: 9:00 - 12:00 & 14:00 - 18:00 Uhr,46.499588,11.358448,dealer
location_334,Poisonbike,Via Cuminie 36,10040,Villardora,IT,+39 11 8531312,poisondany81@gmail.com,http://poisonbike.it,"Monday, Tuesday, Wednesday & Friday: 9:00 - 12:30 & 15:30 - 19:00Thursday: closedSaturday: 9:00 - 12:30",45.101845,7.391465,dealer
location_335,On the Rocks ,Via Rezia 275/A,39046,Ortisei - Val Gardena (BZ),IT,+39 0471 1430500,info@onrocks.it,https://www.ontherocks.it,Montag - Sonntag: 8:30 - 12:00 Uhr & 14:00 - 18:30 Uhr,46.57208,11.6776,"dealer, rental"
location_336,Schölzhorn Sport GmbH,Fuggerstraße 3,39049,Sterzing,IT,+39 472 671 376,info@skiprofi.it,https://www.rentandgo-shop.it,Montag - Freitag: 10:00 - 17:00 Uhr,46.886633,11.404588,dealer
location_337,SKITOP BADIA,Str. San Linert 3,39036,Badia,IT,+39 471 839685,info@skitop.it,https://biketop.skitop.it/de/,Montag - Sonntag: 8:30 - 12:00 Uhr & 15:00 - 19:00 Uhr,46.609543,11.895356,dealer
location_338,Sport Edoardo,Via Pecei 12,39033,Corvara,IT,,info@sportedoardo.it,https://www.sportedoardo.it/,Monday - Saturday: 08:30 - 12:00 & 15:00 - 19:00,46.553564,11.853234,dealer
location_339,Takari Cicli,VIA NICOLÒ REZZARA 14/16,24020,RANICA (BG),IT,+39035514313,info@takari.it,https://www.takari.it/,"Monday: 15:00 - 19:00
Tuesday -  Friday: 9:00 - 12:30 & 15:00 - 19:00
Saturday: 9:00 - 12:30",45.720652,9.721738,dealer
location_340,Tuttosport,Via Belgrano 37,18100,Imperia,IT,+39 0183 710343,tuttosport.birolo@alice.it,,,43.888278,8.040088,dealer
location_341,Zebugi,Via Carini 2,25121,Brescia,IT,+39 3045129,info@zebugi.it,https://zebugi.it/,Monday - Saturday: 9:00 - 12:15 & 15:00 - 19:15,45.531544,10.227238,dealer
location_342,Les 2 Roues Electriques,13 avenue Jean Jaurès,21000,Dijon,FR,+33 380461236,contact@les-2-roues-electriques.fr,https://www.les-2-roues-electriques.fr/,Monday - Friday: 10:00 - 12:00 & 14:00 - 19:00Saturday: 9:30 - 12:00 & 14:00 - 18:30,47.31462,5.02885,dealer
location_343,ARMOR CYCLES,ZA DE LANJOUAN,22400,LAMBALLE,FR,296310423 / 84498525,serviceclient@armorcycles.fr,,,48.481199,-2.497017,dealer
location_344,ARMOR CYCLES,ZA LANJOUAN 2,22400,LAMBALLE,FR,+33 296310423,serviceclient@armorcycles.fr,,"Monday: closed
Tuesday - Friday: 9h30 - 12h30 & 14h00 - 19h00
Saturday: 9h30 - 12h30 & 14h00 - 18h00",48.475887,-2.509213,dealer
location_345,ATV CYCLES,ROUTE DES TROIS VILLAGES,38660,PLATEAU DES PETITES ROCHES,FR,+33 4 58 00 59 32,contact@atv-cycles.fr,,,45.312064,5.887148,dealer
location_346,Brive Bike Store,43 rue Antoine Dubayle,19100,Brive la Gaillarde,FR,+33 5 55 87 58 86,19brive@culturevelo.com,http://www.culturevelo.com,"Monday: 14h30 - 18h30
Tuesday - Saturday: 09h30 - 12h30 & 14h30 - 18h30",45.14751,1.489746,dealer
location_347,BoutiCycle Toulouse-Rouffiac,Cente Commercial du Louradou - 40 route d’Albi RN88,31180,Rouffiac-Tolosan,FR,+33 967804501,31rouffiac@bouticycle.com,https://bouticycle.com/-Toulouse-Rouffiac-,Monday: closedTuesday - Friday: 10:00 - 13:00 & 14:00 - 19:00Saturday: 10:00 - 18:00 ,43.67144,1.51491,dealer
location_348,cap.velo.creuse,2 Place du 19 Mars 1962,23220,Champsanglard,FR,+33 641350368,cap.velo.creuse@gmail.com,,,46.274291,1.881742,dealer
location_349,Citibike Anglet,21 r Loustalot,64600,Anglet,FR,05 59 20 81 11,,http://www.citibike.fr,,43.494898,-1.519968,dealer
location_350,Citibike Biganos,ZAC de la cassadotte en face de la cour des materiaux de Leroy Merlin,33180,Biganos,FR,985235882 / 85935026,biganos@citibike.fr,,,44.641626,-0.948821,dealer
location_351,Citibike Bordeaux,avenue descartes 32,33160,St médard en jalles,FR,985020687 / 49915034,bordeaux@citibike.fr,,,44.886246,-0.69447,dealer
location_352,CITIBIKE CAEN,Rue de Bernières 1,14000,CAEN,FR,+33 952312014,caen@citibike.fr,http://www.citibike.fr,,49.183451,-0.357029,dealer
location_353,CITIBIKE CHERBOURG,Rue Albert Mahieu 11,50100,CHERBOURG EN COTENTIN,FR,+33 950737004,cherbourg@citibike.fr,,,49.639714,-1.62514,dealer
location_354,Citibike Dunkerque,"60, Route de Furnes",59210,Coudekerque Branche,FR,+33 3 28 61 39 75,cote-dopale@citibike.fr,https://www.citibike.fr/fr/,"Dienstag - Freitag: 10:00 - 13:00 & 14:30 - 19:00 Uhr
Samstag: 10:00 - 19:00 Uhr",51.03652,2.39782,dealer
location_355,Citibike La Rochelle,"12, Rue saint Nicolas",17000,La Rochelle,FR,+33 9 54 57 65 68,larochelle@citibike.fr,http://www.citibike.fr,"Monday: 14h00-19h00
Tuesday: 10h00-19h00
Wednesday: 10h00-19h00
Thursday: 10h00-19h00
Friday: 10h00-19h00
Saturday: 10h00-19h00",46.160098,-1.149948,dealer
location_356,CITIBIKE LE HAVRE,RUE JULES SIEGFRIED 9,76600,LE HAVRE,FR,+33 954709102,lehavre@citibike.fr,,,49.49233,0.110023,dealer
location_357,Culture Vélo,4 Rue de l'Électricité,67550,Vendenheim,FR,+33 3 67 10 98 33,67vendenheim@culturevelo.com,https://www.culturevelo.com/-Vendenheim-,Monday: closedTuesday - Saturday: 9:30 - 12:00 & 13:30 - 18:30,48.65834,7.72805,dealer
location_358,CYCLES CARBONE ZERO,Chemin de L'Eperviere,26000,Valence,FR,+33 684 53 14 10,leport@carbone-zero.fr,https://www.carbone-zero.fr,Tuesday - Saturday: 9:00 - 12:00 & 13:30 - 18:30,44.91934,4.87566,dealer
location_359,CYCLES CARBONE ZERO La Gare,24 rue Denis Papin,26000,Valence,FR,+33 4 75 56 99 06,contact@carbone-zero.fr,https://www.carbone-zero.fr,Tuesday - Saturday: 9:00 - 12:00 & 13:30 - 18:30,44.92867,4.89331,dealer
location_360,Cycles Cesbron,2 rue Lino Ventura,49130,Les Ponts-de-Cé,FR,+33 241448744,info@cyclescesbron.fr,https://www.cyclescesbron.fr/,"Monday: closed
Tuesday - Saturday: 9h00 - 12h00 & 14h00 - 19h00",47.433795,-0.501415,dealer
location_361,CYCLES CESBRON ANGERS,12 RUE AUGUSTE GAUTIER,49100,ANGERS,FR,+33 24954980,info@cyclescesbron.fr,http://CYCLESCESBRON.FR,"Monday: closed
Tuesday - Wednesday: 10:00h - 19:00h
Friday: 14:00h - 19:00h
Saturday: 10:00 - 18:00h",47.464362,-0.5617,dealer
location_362,CYCLES CESBRON LAVAL,BOULEVARD DE LA BOUTELLERIE,53940,SAINT BERTHEVIN,FR,+33 243909426,info@cyclescesbron.fr,http://CYCLESCESBRON.FR,Monday - Saturday: 9:30h - 19:00h,48.066022,-0.804664,dealer
location_363,CYCLES CESBRON SAUMUR,RUE DE L'AVENIR,49400,DISTRE,FR,+33 241676932,info@cyclescesbron.fr,http://CYCLESCESBRON.FR,"Monday: closed
Tuesday - Friday: 9:00h - 12:00h & 14:00h - 19:00h
Saturday: 9:00h - 12:00h & 14:00 - 18:00h",47.229623,-0.116793,dealer
location_364,Cycles Clemer,18 rue Bernard Palissy,60000,Beauvais,FR,+33 3 44 45 54 73,cyclesclemer@outlook.com,http://www.cyclesclemer.fr,"Monday: 14h30-19h00
Tuesday: 9h30-13h00// 14h00-19h00
Wednesday: 9h30-13h00// 14h00-19h00
Thursday: 9h30-13h00// 14h00-19h00
Friday: 9h30-13h00// 14h00-19h00
Saturday: 9h30-13h00// 14h00-19h00",49.41499,2.11494,dealer
location_365,Cycles Expert City,1 Rue Chicogné,35000,RENNES,FR,+33 2 99 69 59 82, contact@cyclexperts-ecity.com,https://www.cyclexperts-ecity.com/,"Monday: 10h00-13h00 // 14h00-19h00
Tuesday: 10h00-13h00 // 14h00-19h00
Wednesday: 10h00-13h00 // 14h00-19h00
Thursday: 10h00-13h00 // 14h00-19h00
Friday: 10h00-13h00 // 14h00-19h00
Saturday: 10h00-18h00",48.108075,-1.68298,dealer
location_366,CYCLES EXPERTS BAIN DE BR,1 Rue Lanserva,35470,Plechatel,FR,+33 299444650,sarlh3b@gmail.com,http://cyclexperts.com,"Monday - Friday: 9:30 -12:30 & 14:00 - 19:00
Saturday: 9:30 - 18:00",47.861853,-1.680919,dealer
location_367,Cycles Guyonnet,105 Avenue du Marechal de Lattre,79000,Niort,FR,+33 5 49 73 98 86,Cycles-guyonnet@orange.fr,,"Monday:  14:00 - 18:00
Tuesday, Thursday, Friday & Saturday: 8:00 12:00 & 14:00 - 18:00",46.323099,-0.4674,dealer
location_368,Cycles Passion,18 PLACE LOUIS LUMIERE,62200,Boulogne Sur Mer,FR,+33 3 21 31 34 41,cyclespassion.bike@gmail.com ,http:// www.cyclespassion.bike,"Monday: closed
Tuesday:  9h00-12h00 // 14h00-19h00
Wednesday:  9h00-12h00 // 14h00-19h00
Thursday:  9h00-12h00 // 14h00-19h00
Friday:  9h00-12h00 // 14h00-19h00
Saturday:",50.72146,1.60878,dealer
location_369,Cycling Universe,25 rue du Général Leclerc,71100,Chalon Sur Saone,FR,+33 9 86 20 74 94,cycling.univers@outlook.fr,https://www.cycling-univers.fr,Monday: 14:00 - 18:30Tuesda - Saturday: 9:00 - 12:00 & 14:00 - 18:30,46.78301,4.85337,dealer
location_370,Ebike Riviera Tour,8 boulevard Lech WALESA,06300,Nice,FR,+33 6 65 27 52 79,,,"Monday: closed
Tuesday - Friday: 9 am - 12 pm & 2 - 7 pm
Saturday: 9:30 am - 12 pm & 1:30 - 6 pm",43.699462,7.287171,dealer
location_371,Energy Cycles,9 Avenue Hubert Pierson,51700,Mareuil le Port,FR,+33 652047875,energycycles51@gmail.com,https://energycycles51.wixsite.com/bikeshop,Monday: closedTuesday - Saturday: 9:30 - 12:00 & 14:00 - 19:00,49.08218,3.74563,dealer
location_372,Espace Vélos VELOLAND,100 rue de L'ile Napoléon,68170,Rixheim,FR,+33 389619708,espace.velos@orange.fr,https://www.veloland-rixheim.com,Monday: closedTuesday - Friday: 9:00 - 12:00 & 14:40 - 19:00Saturday: 9:00 - 12:00 & 13:30 - 18:00,47.76083,7.3987,dealer
location_373,Evolution 2,5 rue de la glisse,73210,Montchavin,FR,+33 686349415,montchavin@evolution2.com,http://evolution2.com/la-plagne-montchav,,45.559437,6.734704,dealer
location_374,FanVelo,426 rue Jenny Vetillard Lieu dit Le Chassagnon,43300,Mazeyrat d'Allier,FR,+33 6 33 33 37 66,contact@fanvelo.fr,http://fanvelo.fr/,"Tuesday - Thursday: 5 - 9 pm
Friday: 2 - 7 pm
Saturday: 9 am - 2 pm",45.123053,3.53222,dealer
location_375,FG BIKE STORE,QUAI DE BREST 11,35600,REDON,FR,299722238 / 86743001,fg.bikestore@gmail.com,http://fgbikestore.fr,,47.648896,-2.086358,dealer
location_376,GEM BIKES BBMC,22 avenue du Mont Aigoual,34190,Ganges,FR,+33 4 99 64 91 73,34ganges@gem-bikes.com,https://shop.gem-bikes.com/,"Monday: 14:30 - 19:00
Tuesday - Saturday: 9:30 - 12:30 & 14:30 -19:00",43.932283,3.710256,dealer
location_377,MONDOVELO PONTIVY,23 RUE ALBERT DE MUN,56300,PONTIVY,FR,+33 297089191,pontivy@velogiant.fr,,"Monday: closed
Tuesday - Friday: 9h30 - 12h30 & 14h00 - 19h00
Saturday: 9h30 - 12h30 & 14h00 - 18h00",48.057086,-2.96343,dealer
location_378,MODOVELO SAINT MALO,44 RUE DU GENERAL PATTON,35400,ST MALO,FR,+33 299820184,saintmalo@velogiant.fr,,"Monday: 14h00 - 19h00
Tuesday - Friday: 9h30 - 12h30 & 14h00 - 19h00
Saturday: 9h30 - 12h30 & 14h00 - 18h00",48.62185,-1.99553,dealer
location_379,La Roue Liber,32 rue Vignon,75009,Paris,FR,+33 144700865,laroueliber@gmail.com,http://www.laroueliber.fr,"Monday: closed
Tuesday - Friday: 10h - 19h
Saturday: 11h - 18h",48.872077,2.32667,dealer
location_380,Les Cycles Clemer,"124 A, rue du Général de Gaulle",60510,La Neuville en Hez,FR,+33 3 44 68 03 72,cyclesclemer@outlook.com,http://www.cyclesclemer.fr,"Monday: closed
Tuesday - Saturday: 9:30 - 12:00 & 14:00 - 18:30",49.404782,2.322003,dealer
location_381,LES VELOS DE LEON,RUE DUQUESNE 5,76200,DIEPPE,FR,235828490,lesvelosdeleon@gmail.com,https://lesvelosdeleon.fr/,,49.927561,1.078884,dealer
location_382,Location Vélo Dunkerque,1 bis Digue de Mer,59140,Dunkerque,FR,+33(0) I24659346353,lvdknord@gmail.com,https://www.location-velo-dunkerque.fr,,51.04912,2.386325,dealer
location_383,LT2MH BICI,2  Rue de la Poste,25660,SAONE,FR,+33 6 31 76 64 20,Lt2mh.bici@sfr.fr,http://Lt2mhbici.fr,"Monday - Friday: 9:00 - 12:00 & 14:00 - 17:00h
Saturday: 9:00 - 12:00h",47.223559,6.116989,dealer
location_384,Modovélo Sarl Espace Bike 38,12 route de Lyon,38150,Chanas,FR,+33 771 591636,mondovelochanas@gmail.com,,"Monday: closed
Tuesday - Saturday: 9:30 - 12:00 & 14:00 - 18:00",45.322459,4.808476,dealer
location_385,MONBOIPEN SPORT34,2 rue des Joncasses,34920,Le Cres,FR,+33 4 67 72 64 46,34montpellier-lecres@culturevelo.c,https://www.culturevelo.com/-Mon,"Monday: closed
Tuesday - Saturday: 9:30 -12:00 & 14:00 - 19:00",43.642487,3.939191,dealer
location_386,Mondovélo Chécy,20 rue gustave eiffel,45430,Chécy,FR,+33 219130474,mondovelochecy@gmail.com,https://checy.mondovelo.fr/,Monday: closedTuesday - Friday: 10:00 - 12:30 & 14:00 - 19:00Saturday: 9:30 - 12:30 & 14:00 - 18:30,47.90565,2.03233,dealer
location_387,Mondovelo Langueux,1 RUE DES GRIGNONS,22360,LANGUEUX,FR,+33 296700691,saintbrieuc@velogiant.fr,,Monday - Saturday: 10h00 - 12h30 & 14h00 - 19h00,48.496161,-2.731863,dealer
location_388,Mondovelo Le Mans Nord,Parc Manceau - ZAC de l 'Ardoise,72000,LE MANS,FR,+33 2 43 51 16 00,mondovelolemans@gmail.com,https://le-mans.mondovelo.fr/,"Monday: 14h00-19h00
Tuesday - Saturday: 09h30-12h30 & 14h00-19h00",48.028056,0.181164,dealer
location_389,Mondovelo Le Mans Sud,ZAC du Cormier // 10 rue Wilbur,72230,MULSANNE,FR,+33 2 43 78 50 90,mondovelolemansud@orange.fr,https://mulsanne.mondovelo.fr/,"Monday: 14h00-19h00
Tuesday - Saturday: 09h30-12h30 & 14h00-19h00",47.942331,0.231357,dealer
location_390,ORCIERES CYCLING,3755 ROUTE D ORCIERES,05170,ORCIERES,FR,+3 6 83 97 99 58,romainmiellot.atelieroct@gmail.com,,Monday - Saturday: 8h - 18h,44.684318,6.324415,dealer
location_391,Paddock shop,10,70000,Vesoul,FR,+33 0685107074,contact@paddockshop.fr,,,47.619788,6.15428,dealer
location_392,REINE ET BICLOU,49 RUE DE MONS,59300,VALENCIENNES,FR,+33 671999799,contact@reineetbiclou.fr,http://www.reineetbiclou.fr,"Monday: closed
Tuesday, Thursday & Friday: 8:00 - 18:00h
Wednesday: 8:00 - 19:00h
Saturday: 9:00 - 19:00h",50.360246,3.528905,dealer
location_393,Roule Energie,12 Rue de l'Europe //  ZA la Tigno,85430,Aubigny,FR,,infos.rouleenergie@orange.fr,https://www.rouleenergie.fr/,Monday - Saturday: 9:00 - 12:00 & 14:00 - 18:30 ,46.61616,-1.44541,dealer
location_394,Sport Passion GSB,273 chemin de Croupillac,30100,Ales,FR,+33 4 66 55 17 23,30ales@culturevelo.com,https://www.culturevelo.com/-Ales-,Monday - Saturday: 9:30 - 12:30 & 14:30 - 19:00,44.132211,4.104612,dealer
location_395,TEX RACING,7 Rue de la Marine BP 69,20110,PROPRIANO,FR,+33 6 03 53 55 62,tex.racing@orange.fr,http://www.texracing.shop,"Monday: closed
Tuesday - Saturday: 9:30 - 12:00 & 14:30 - 18:30",41.675525,8.898206,dealer
location_396,Culture Velo Tours Nord,15 Rue Arthur Rimband,37100,Tours,FR,+33 247633724,37tours-nord@culturevelo.com,https://www.valdeloirevelo.fr/,"Monday: 2 - 7 pm
Tuesday - Saturday: 10 - 12 am & 2 - 7 pm",47.429554,0.70801,dealer
location_397,Val de Loire Velo,7 Rue Paul Langevin,37170,Chambray les Tours,FR,+33 247748080,toursnord@valdeloirevelo.fr,https://www.valdeloirevelo.fr/,"Monday: 2 - 7 pm
Tuesday - Saturday: 10 - 12 am & 2 - 7 pm",47.327629,0.704564,dealer
location_398,VELO EMOTION,CHEMIN ROMAIN,22400,ST ALBAN,FR,+33 257675609,contact@velo-emotion.fr,,"Monday: closed
Tuesday - Friday: 9h30 - 12h30 & 14h00 - 19h00
Saturday: 9h30 - 12h30 & 14h00 - 18h00",48.556226,-2.548169,dealer
location_399,Vélo Montagne Noire,1 impasse des capucines,81200,Aiguefonde,FR,+33617433824,,https://www.velo-montagnenoire.com,Du Lundi au samedi de 8h30 à 19h00,43.501038,2.346087,dealer
location_400,Velo2Max,589 ZAC des Bousquets,83390,CUERS,FR,+33 4 94 35 28 80,velo-max@orange.fr,https://www.facebook.com/veloma,"Monday & Thursday: 14h à 18h30
Tuesday, Wednesday, Friday & Saturday: 9h00 à 12h & 14h à 18h30",43.237875,6.0722,dealer
location_401,Culture Velo Blois ,Rue Bernard Palissy,41350,Vineuil,FR,+33 254500103,31blois@culturevelo.com,https://valdeloirevelo.fr/,"Monday: 2 pm - 7 pm
Tuesday - Saturday: 10 - 12 am & 2 - 7 pm",47.581201,1.375111,dealer
location_402,VELOLAND Cannes,Zi Les Tourrades,06210,Mandelieu,FR,+33 493472026,veloland-cannes@veloland.com,http://veloland.com,Tuesday - Saturday: 10:00 - 13:00 & 15:00 - 19:00,43.5545,6.95442,dealer
location_403,VELOLAND FUNCYCLES,13 AVENUE DE BEL AIR // ZC DE LA CLAIRCIERE,17310,SAINT PIERRE D'OLERON,FR,+33 546369197 / 23911875,funcyclesio@gmail.com,https://www.veloland-funcycles.fr/,,45.935534,-1.304816,dealer
